x_1,x_2,y,eq
3.8903354525722755,3.0551608548995057,105.11807195806365,(((x_1)*(x_1))*((x_2)+(x_1)))
2.475526896411915,1.2279669784792846,22.695874915833173,(((x_1)*(x_1))*((x_2)+(x_1)))
2.6211140951818725,4.144973750358648,46.48464127020395,(((x_1)*(x_1))*((x_2)+(x_1)))
2.6326226733450997,2.665501823504822,36.71972278942049,(((x_1)*(x_1))*((x_2)+(x_1)))
4.6759193638734,2.80429236792689,163.54900914396205,(((x_1)*(x_1))*((x_2)+(x_1)))
4.0765685974657835,4.5016185175909325,142.55584365801903,(((x_1)*(x_1))*((x_2)+(x_1)))
1.1895648306487638,1.606820389912206,3.9570654156759435,(((x_1)*(x_1))*((x_2)+(x_1)))
4.034553489123749,3.6139111629273923,124.49881538966493,(((x_1)*(x_1))*((x_2)+(x_1)))
2.850337347488354,3.4736250477855966,51.378545500434434,(((x_1)*(x_1))*((x_2)+(x_1)))
3.142326027149345,3.5931874806936257,66.50789410390999,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8057659701947815,1.6924717886548084,79.63567636478172,(((x_1)*(x_1))*((x_2)+(x_1)))
4.356804027751586,4.876400446011676,175.26229902551847,(((x_1)*(x_1))*((x_2)+(x_1)))
3.16915845258933,4.076442454133886,72.77166582715768,(((x_1)*(x_1))*((x_2)+(x_1)))
3.3592296888879374,3.8726036305003664,81.60707421605879,(((x_1)*(x_1))*((x_2)+(x_1)))
1.4373302069717009,2.7586020606861545,8.668452518299212,(((x_1)*(x_1))*((x_2)+(x_1)))
4.0673074210168085,4.723308604824364,145.42306999466237,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8560677279898443,1.2540865395117238,75.98420387306835,(((x_1)*(x_1))*((x_2)+(x_1)))
3.35448203601162,4.02483718574903,83.03615651585068,(((x_1)*(x_1))*((x_2)+(x_1)))
4.503494465615361,2.0810165336268502,133.54351226555508,(((x_1)*(x_1))*((x_2)+(x_1)))
1.77564444657084,4.523210337381503,19.85974239722431,(((x_1)*(x_1))*((x_2)+(x_1)))
1.6386243487299232,3.9319322220398933,14.95744438478831,(((x_1)*(x_1))*((x_2)+(x_1)))
4.391489339285279,2.261255755663954,128.29937744984085,(((x_1)*(x_1))*((x_2)+(x_1)))
3.2012233904559464,3.585196559908204,69.54608607379932,(((x_1)*(x_1))*((x_2)+(x_1)))
4.89157968454724,4.571748425719344,226.43427365603813,(((x_1)*(x_1))*((x_2)+(x_1)))
4.1708562377498515,4.297960887864624,147.3238963409212,(((x_1)*(x_1))*((x_2)+(x_1)))
3.2625946807485,2.222590360437914,58.38718409426268,(((x_1)*(x_1))*((x_2)+(x_1)))
1.157079083689986,3.6058180951629835,6.376719183920413,(((x_1)*(x_1))*((x_2)+(x_1)))
4.533510515800771,2.342110731878289,141.31270180662912,(((x_1)*(x_1))*((x_2)+(x_1)))
3.6581346379041255,2.0373229597361404,76.21632326864616,(((x_1)*(x_1))*((x_2)+(x_1)))
3.4371909758080244,3.752377584178083,84.93958901812056,(((x_1)*(x_1))*((x_2)+(x_1)))
3.7183899186327354,4.641483346291345,115.58714889438973,(((x_1)*(x_1))*((x_2)+(x_1)))
3.5593797638465183,4.228712281383261,98.66877349192572,(((x_1)*(x_1))*((x_2)+(x_1)))
2.875859281166482,4.555691462983171,61.463135408457596,(((x_1)*(x_1))*((x_2)+(x_1)))
4.3546436877956864,3.159240340072324,142.48519409005613,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0159131842865525,3.763000525707722,4.932219340722192,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5729268791851272,3.0324874935830053,11.394250943484106,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8043979357273239,1.7304592362124285,11.50897147645277,(((x_1)*(x_1))*((x_2)+(x_1)))
3.3305815997034665,3.683114926220399,77.8013490097967,(((x_1)*(x_1))*((x_2)+(x_1)))
2.879460749371659,3.4404602814721335,52.400324632819604,(((x_1)*(x_1))*((x_2)+(x_1)))
2.2634739154001617,1.3577383485829206,18.55260808906001,(((x_1)*(x_1))*((x_2)+(x_1)))
2.1564792968897923,4.949217190496123,33.04435196298066,(((x_1)*(x_1))*((x_2)+(x_1)))
3.3956244772795916,1.982110107419249,62.00670803787201,(((x_1)*(x_1))*((x_2)+(x_1)))
4.573741673492087,4.788383181871895,195.84734679429198,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0175978382311381,1.2211004084312314,2.3181840346758165,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2397028500004161,4.954307641081907,9.519346513474854,(((x_1)*(x_1))*((x_2)+(x_1)))
4.531529443570829,4.504169481861478,185.54590071535222,(((x_1)*(x_1))*((x_2)+(x_1)))
4.089701899763007,1.7893625348094293,98.33124242730672,(((x_1)*(x_1))*((x_2)+(x_1)))
1.904472355816118,3.967496742059294,21.297719727818098,(((x_1)*(x_1))*((x_2)+(x_1)))
3.543571677256067,1.3709389127034464,61.711019166498644,(((x_1)*(x_1))*((x_2)+(x_1)))
3.328518423472715,4.6814966354710865,88.74323635069615,(((x_1)*(x_1))*((x_2)+(x_1)))
1.1603607066316517,2.100118719457276,4.390030037563014,(((x_1)*(x_1))*((x_2)+(x_1)))
4.773641005861064,4.264655510340914,205.9615236237232,(((x_1)*(x_1))*((x_2)+(x_1)))
3.5030579394661903,4.833461671594748,102.30089119654482,(((x_1)*(x_1))*((x_2)+(x_1)))
2.7219367567075325,2.0701806713824156,35.50450909605277,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8003400215552103,3.5186365796083496,105.704936401512,(((x_1)*(x_1))*((x_2)+(x_1)))
2.0058210779915933,3.2267887205754677,21.05245421993246,(((x_1)*(x_1))*((x_2)+(x_1)))
3.1456841903175254,2.1510126138867847,52.41255762439916,(((x_1)*(x_1))*((x_2)+(x_1)))
2.7601993783025702,1.6775273476428154,33.809711305017615,(((x_1)*(x_1))*((x_2)+(x_1)))
4.19968334403097,3.334302571936114,132.87947258756833,(((x_1)*(x_1))*((x_2)+(x_1)))
1.1684615450801896,4.293829673301776,7.457679213443603,(((x_1)*(x_1))*((x_2)+(x_1)))
4.275395790597907,4.771523901512996,165.36872797853408,(((x_1)*(x_1))*((x_2)+(x_1)))
4.074972765764972,4.261198328509211,138.42548084521079,(((x_1)*(x_1))*((x_2)+(x_1)))
3.121574184529244,4.846598331140251,77.6436689352575,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2493796506474748,1.0828441380296234,3.6404835835322635,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2801839595298543,1.8714858353631252,5.165180134624593,(((x_1)*(x_1))*((x_2)+(x_1)))
1.1662055834774638,2.655546044427908,5.197717744477096,(((x_1)*(x_1))*((x_2)+(x_1)))
4.062016442159388,4.752670321774637,145.44213394766516,(((x_1)*(x_1))*((x_2)+(x_1)))
4.491761588179465,2.754473256693324,146.19947021978672,(((x_1)*(x_1))*((x_2)+(x_1)))
4.643027948244097,2.120996820642887,145.81687444502717,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5017828600871512,3.434812695243207,37.15666168716433,(((x_1)*(x_1))*((x_2)+(x_1)))
4.142506579755816,3.4586663136000304,130.43886907435694,(((x_1)*(x_1))*((x_2)+(x_1)))
3.769361201217899,1.4858455868779288,74.66641877448002,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0041473232072518,1.7087734026052437,2.735470107006337,(((x_1)*(x_1))*((x_2)+(x_1)))
2.041267619038676,1.1759255456247732,13.405315198887102,(((x_1)*(x_1))*((x_2)+(x_1)))
1.000857484805203,2.7610306257151733,3.7683424003494754,(((x_1)*(x_1))*((x_2)+(x_1)))
1.7011046256544486,1.1561027284414895,8.268063631143098,(((x_1)*(x_1))*((x_2)+(x_1)))
4.91717210746457,4.934372420123394,238.19637260032917,(((x_1)*(x_1))*((x_2)+(x_1)))
4.841674577994715,2.226464648857337,165.68999602909898,(((x_1)*(x_1))*((x_2)+(x_1)))
4.197712321863132,3.175105660111163,129.91486805762,(((x_1)*(x_1))*((x_2)+(x_1)))
2.868752635616355,2.053845217705558,40.51170874880363,(((x_1)*(x_1))*((x_2)+(x_1)))
3.3392109820725633,4.253722798999981,84.6637171964627,(((x_1)*(x_1))*((x_2)+(x_1)))
3.042616379963662,3.1150419199371777,57.004610600966906,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0826947661369162,3.019437798709613,4.808634474275521,(((x_1)*(x_1))*((x_2)+(x_1)))
3.7562539955650736,1.8553083078069057,79.17602451636571,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8705231686157862,3.251156691953376,17.920025044345937,(((x_1)*(x_1))*((x_2)+(x_1)))
3.2298854267244494,2.650174027668892,61.34172027196614,(((x_1)*(x_1))*((x_2)+(x_1)))
2.531474983002652,4.258474104873724,43.51247608966747,(((x_1)*(x_1))*((x_2)+(x_1)))
3.298670763304521,1.4537981078690017,51.71270117435853,(((x_1)*(x_1))*((x_2)+(x_1)))
4.984032473048421,2.9886422893603917,198.04586279721158,(((x_1)*(x_1))*((x_2)+(x_1)))
1.7865083663821864,4.851757816090146,21.186770957464244,(((x_1)*(x_1))*((x_2)+(x_1)))
3.317464385754624,4.48580183569675,85.87939224451011,(((x_1)*(x_1))*((x_2)+(x_1)))
3.502488164411205,2.664280140750775,75.6503574504667,(((x_1)*(x_1))*((x_2)+(x_1)))
2.9408711994224688,2.5321794850581716,47.334901587700344,(((x_1)*(x_1))*((x_2)+(x_1)))
4.737020918826339,3.2888638688570366,180.09577573853,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0998626887175664,3.3084659230758784,5.332746014225246,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5238978430128265,2.6169437061888154,9.616129892738437,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8131550089468789,1.7688815658359922,11.776056592468187,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5630142958983697,2.2533419760645277,31.63884799078467,(((x_1)*(x_1))*((x_2)+(x_1)))
2.593619943648123,3.09373414349027,38.25805980772185,(((x_1)*(x_1))*((x_2)+(x_1)))
3.5254138925378484,1.8191820839092872,66.4255415185747,(((x_1)*(x_1))*((x_2)+(x_1)))
3.2345092279660417,4.085345852109034,76.58068944374486,(((x_1)*(x_1))*((x_2)+(x_1)))
3.2264538859742036,2.8691323566875218,63.455081303199634,(((x_1)*(x_1))*((x_2)+(x_1)))
2.7856110329657744,3.2959794392168007,47.190884741838765,(((x_1)*(x_1))*((x_2)+(x_1)))
4.876573593035097,2.521091991441311,175.92366339577214,(((x_1)*(x_1))*((x_2)+(x_1)))
3.4598104214204484,2.7457071692318293,74.28183369346463,(((x_1)*(x_1))*((x_2)+(x_1)))
3.7793261819429946,2.4425512506870852,88.86898168829435,(((x_1)*(x_1))*((x_2)+(x_1)))
1.31063516327964,2.791128434019803,7.045864022911047,(((x_1)*(x_1))*((x_2)+(x_1)))
4.461109217574755,1.355588734247125,115.7609878287829,(((x_1)*(x_1))*((x_2)+(x_1)))
3.9912883170333138,1.2482685036689198,83.46814391585956,(((x_1)*(x_1))*((x_2)+(x_1)))
3.0542348411699525,2.789775212444789,54.51497390119786,(((x_1)*(x_1))*((x_2)+(x_1)))
1.3046998996598758,1.5670341263631484,4.8883857784825775,(((x_1)*(x_1))*((x_2)+(x_1)))
4.597949100236722,3.445927759200144,170.0566940764061,(((x_1)*(x_1))*((x_2)+(x_1)))
1.6775085085595327,2.1533287845972926,10.780109441867276,(((x_1)*(x_1))*((x_2)+(x_1)))
1.343618316691936,4.965069395049996,11.38913815444232,(((x_1)*(x_1))*((x_2)+(x_1)))
4.476997335917128,1.757174637396551,124.95465802697134,(((x_1)*(x_1))*((x_2)+(x_1)))
2.805033463825285,4.090726761446246,54.25730840943542,(((x_1)*(x_1))*((x_2)+(x_1)))
3.27805352972093,3.1321879106605475,68.88211441941863,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5254339141810171,4.900312643848539,14.952382127660007,(((x_1)*(x_1))*((x_2)+(x_1)))
3.953478129433746,4.163301510606126,126.86517908589387,(((x_1)*(x_1))*((x_2)+(x_1)))
4.587187659754593,1.0863686277018125,119.38462028251993,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8025749823087631,3.5971692441019782,17.545262381835368,(((x_1)*(x_1))*((x_2)+(x_1)))
3.524342173663406,4.048852420432847,94.0665573351215,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8637343582048533,3.138678588442895,17.375910173840868,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8149601113720486,3.5963511312236913,107.86363574726946,(((x_1)*(x_1))*((x_2)+(x_1)))
4.02349759937642,1.5169446837119547,89.69163235866202,(((x_1)*(x_1))*((x_2)+(x_1)))
4.303180920726596,3.656877174586069,147.3993094227525,(((x_1)*(x_1))*((x_2)+(x_1)))
3.144567853769764,3.9816550734101472,70.46627996148321,(((x_1)*(x_1))*((x_2)+(x_1)))
2.3421073358358764,3.0838822192664646,29.76408541285955,(((x_1)*(x_1))*((x_2)+(x_1)))
1.7345669297394162,4.821580126197274,19.725626726132052,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2153694436606903,2.4371720454207013,5.395252620414995,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0137577733135767,4.995351713669679,6.175590801429534,(((x_1)*(x_1))*((x_2)+(x_1)))
2.46161500220076,2.923109435330335,32.62899845251448,(((x_1)*(x_1))*((x_2)+(x_1)))
4.8089655571990875,1.8200316647682389,153.30318231713898,(((x_1)*(x_1))*((x_2)+(x_1)))
1.9122125928313962,1.9973329506973823,14.295476124724294,(((x_1)*(x_1))*((x_2)+(x_1)))
4.300698814948518,1.9232812297261241,115.11879899399973,(((x_1)*(x_1))*((x_2)+(x_1)))
3.018178366677326,3.6334792353191934,60.59261410368507,(((x_1)*(x_1))*((x_2)+(x_1)))
2.7162784808091125,3.5171574012292184,45.9913420500657,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2041563805235547,4.280712469516457,7.953019182854401,(((x_1)*(x_1))*((x_2)+(x_1)))
2.3185396987892775,4.074420326633167,34.366164270380125,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5706088848190438,1.5159785773703351,7.614031821294174,(((x_1)*(x_1))*((x_2)+(x_1)))
2.1964628412765004,1.654851112813839,18.58046780498189,(((x_1)*(x_1))*((x_2)+(x_1)))
2.71303336270364,2.3099422727562886,36.971863449923305,(((x_1)*(x_1))*((x_2)+(x_1)))
4.962671895204963,2.1157292131951766,174.32765768141712,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5212753107870935,4.373859707658575,13.642984647580647,(((x_1)*(x_1))*((x_2)+(x_1)))
1.1168332884328063,1.690780333287477,3.5019830603378828,(((x_1)*(x_1))*((x_2)+(x_1)))
2.762857104330711,4.897557980306935,58.474854541275754,(((x_1)*(x_1))*((x_2)+(x_1)))
2.956106828129031,4.873968743806712,68.42364453647333,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5024652716748834,1.554762536018476,25.40770930011119,(((x_1)*(x_1))*((x_2)+(x_1)))
2.1246358013790787,2.526160754144655,20.99405510473171,(((x_1)*(x_1))*((x_2)+(x_1)))
3.184743226835791,4.142034985254982,74.31250318305993,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8505322383346714,3.792633162925466,19.32484816753056,(((x_1)*(x_1))*((x_2)+(x_1)))
4.982439696046932,3.729842233319781,216.27983160262295,(((x_1)*(x_1))*((x_2)+(x_1)))
1.6040760895339425,3.519283782564466,13.182712870035191,(((x_1)*(x_1))*((x_2)+(x_1)))
1.785912347071795,3.943960264470804,18.275330779148593,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8074892626491703,3.789657599561103,18.285976382813104,(((x_1)*(x_1))*((x_2)+(x_1)))
4.103091787906894,1.2415892472631285,89.97964117739308,(((x_1)*(x_1))*((x_2)+(x_1)))
1.3048296534271184,2.521607203621059,6.5148164882529365,(((x_1)*(x_1))*((x_2)+(x_1)))
1.2259385304204096,4.12034000285229,8.035057163551528,(((x_1)*(x_1))*((x_2)+(x_1)))
2.168548797603016,1.7893173880659736,18.612276911270133,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8121375467197343,4.915977425859797,126.84039409503579,(((x_1)*(x_1))*((x_2)+(x_1)))
2.586611789041627,3.6432776133432694,41.68145224907264,(((x_1)*(x_1))*((x_2)+(x_1)))
3.324622577987024,4.675943360770784,88.43117767482362,(((x_1)*(x_1))*((x_2)+(x_1)))
2.1515835640954077,1.6158493617534968,17.44062182474174,(((x_1)*(x_1))*((x_2)+(x_1)))
2.349777715839327,1.8568331500890833,23.22661391900096,(((x_1)*(x_1))*((x_2)+(x_1)))
4.910625369781952,4.058323398149378,216.2793967914449,(((x_1)*(x_1))*((x_2)+(x_1)))
3.9612636031338244,3.442521869528172,116.17730922614922,(((x_1)*(x_1))*((x_2)+(x_1)))
3.71894675215046,3.198886517557753,95.67754231766718,(((x_1)*(x_1))*((x_2)+(x_1)))
4.941568999535578,2.0398161446112315,170.4791711358753,(((x_1)*(x_1))*((x_2)+(x_1)))
3.7107340808993237,4.808337248371355,117.30375663549465,(((x_1)*(x_1))*((x_2)+(x_1)))
2.0895992356497937,4.7410425789534685,29.825484950547605,(((x_1)*(x_1))*((x_2)+(x_1)))
2.8616979065293897,1.7554914563309825,37.81161768341509,(((x_1)*(x_1))*((x_2)+(x_1)))
4.546995021460558,3.9106495570840165,174.8631863908501,(((x_1)*(x_1))*((x_2)+(x_1)))
4.520457519732746,4.027033052827749,174.66400541908325,(((x_1)*(x_1))*((x_2)+(x_1)))
2.0679184533989043,2.2068868214882738,18.28029306993955,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5718470452394966,1.599192278885646,27.588910927135025,(((x_1)*(x_1))*((x_2)+(x_1)))
2.0394101551330044,2.4517059882863026,18.679422332827844,(((x_1)*(x_1))*((x_2)+(x_1)))
3.3622305724124497,2.7956280703195375,69.61209446449247,(((x_1)*(x_1))*((x_2)+(x_1)))
3.0741225709543007,2.6685353298557732,54.26943556923829,(((x_1)*(x_1))*((x_2)+(x_1)))
4.255739673629188,2.706336878638047,126.09239748408324,(((x_1)*(x_1))*((x_2)+(x_1)))
1.5797628607265564,3.9214277769295713,13.729050244415598,(((x_1)*(x_1))*((x_2)+(x_1)))
4.00545275554447,2.923147846511808,111.16005536060219,(((x_1)*(x_1))*((x_2)+(x_1)))
4.421283992595527,4.369541485876864,171.84087758714278,(((x_1)*(x_1))*((x_2)+(x_1)))
4.852507711676141,4.528465152982845,220.89218352160123,(((x_1)*(x_1))*((x_2)+(x_1)))
4.2617572307366345,4.994042259907712,168.10914959907143,(((x_1)*(x_1))*((x_2)+(x_1)))
1.6901701454313964,4.623503528326303,18.036114502827363,(((x_1)*(x_1))*((x_2)+(x_1)))
1.7854928800551977,1.9051581069313612,11.765739339879843,(((x_1)*(x_1))*((x_2)+(x_1)))
3.926808104908386,4.936968578024598,136.6778577481514,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5007983401756677,4.671775253813223,44.857220302164166,(((x_1)*(x_1))*((x_2)+(x_1)))
4.792684668456306,4.218973576151074,206.99622483526394,(((x_1)*(x_1))*((x_2)+(x_1)))
2.2888923741862444,1.4833862123988446,19.76307427289661,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0102756007422364,2.897212612273504,3.9882043743302393,(((x_1)*(x_1))*((x_2)+(x_1)))
1.3699388400696688,1.308818804673134,5.02731133202902,(((x_1)*(x_1))*((x_2)+(x_1)))
2.886144660081048,2.4199497932307756,44.19887006036431,(((x_1)*(x_1))*((x_2)+(x_1)))
3.4176188690962643,4.9639299628726015,97.8974855355917,(((x_1)*(x_1))*((x_2)+(x_1)))
2.5111245422421633,1.4653026696522398,25.07434184129768,(((x_1)*(x_1))*((x_2)+(x_1)))
4.059260841674572,3.9287659880556305,131.62349955257568,(((x_1)*(x_1))*((x_2)+(x_1)))
2.388465757805162,1.457172394867845,21.938476073398544,(((x_1)*(x_1))*((x_2)+(x_1)))
4.130799759422999,1.3464976600846281,93.46190095521072,(((x_1)*(x_1))*((x_2)+(x_1)))
4.704399451139314,3.8556701018845416,189.44610242072915,(((x_1)*(x_1))*((x_2)+(x_1)))
2.713636576944165,1.7771137699415767,33.06909281007347,(((x_1)*(x_1))*((x_2)+(x_1)))
3.328982072304256,4.18872758748872,83.31217288691198,(((x_1)*(x_1))*((x_2)+(x_1)))
2.6165972049005366,1.4867999438273398,28.094240677748335,(((x_1)*(x_1))*((x_2)+(x_1)))
1.548248561706016,1.8021060156417894,8.031046537565615,(((x_1)*(x_1))*((x_2)+(x_1)))
4.110752335775743,1.6442419324259698,97.24953197126368,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0031872725425264,1.9576390844636213,2.9797303562731448,(((x_1)*(x_1))*((x_2)+(x_1)))
4.566170360575612,3.2246591962086817,162.4381088101698,(((x_1)*(x_1))*((x_2)+(x_1)))
2.0432102433785433,4.961938225429416,29.24445004495726,(((x_1)*(x_1))*((x_2)+(x_1)))
1.199845400957916,4.855203342559818,8.717023684021186,(((x_1)*(x_1))*((x_2)+(x_1)))
3.8882648084565927,4.928263710087613,133.29359645569699,(((x_1)*(x_1))*((x_2)+(x_1)))
3.202069925208849,1.4149383056324307,47.33934798085319,(((x_1)*(x_1))*((x_2)+(x_1)))
4.765781607475326,1.8992677355056555,151.3810951215079,(((x_1)*(x_1))*((x_2)+(x_1)))
1.9602050002426097,2.888240175053233,18.629683404326784,(((x_1)*(x_1))*((x_2)+(x_1)))
3.927508779427488,3.4600386629711584,113.95532182162394,(((x_1)*(x_1))*((x_2)+(x_1)))
3.6732783025823568,2.9216037403641693,88.98456856343094,(((x_1)*(x_1))*((x_2)+(x_1)))
1.8723932968896984,4.370070153176448,21.88518205021847,(((x_1)*(x_1))*((x_2)+(x_1)))
3.4950784877867713,4.670640008160311,99.74893557637284,(((x_1)*(x_1))*((x_2)+(x_1)))
2.456040274882435,3.425540781212244,35.478484073204925,(((x_1)*(x_1))*((x_2)+(x_1)))
2.828425892915408,1.3862593686815106,33.717452723644406,(((x_1)*(x_1))*((x_2)+(x_1)))
1.7393122794860347,3.465977202029359,15.747079246562814,(((x_1)*(x_1))*((x_2)+(x_1)))
1.612296789044818,4.894520062805194,16.914476496531933,(((x_1)*(x_1))*((x_2)+(x_1)))
1.9740649720969339,4.712878942428284,26.05856916020943,(((x_1)*(x_1))*((x_2)+(x_1)))
3.876097729170202,2.7528460167034936,99.59413650518421,(((x_1)*(x_1))*((x_2)+(x_1)))
1.0579564760750735,4.6337239034548166,6.370537942579673,(((x_1)*(x_1))*((x_2)+(x_1)))
3.748106505328519,3.4101755851356867,100.56171129443527,(((x_1)*(x_1))*((x_2)+(x_1)))
1.3455410098746992,2.3153524870320292,6.627976688695989,(((x_1)*(x_1))*((x_2)+(x_1)))
2.7334517763478363,4.207270311040741,51.859400041182234,(((x_1)*(x_1))*((x_2)+(x_1)))
